iter	MultiClass
400	0.01265654879
401	0.0126515233
402	0.01264302265
403	0.01263809171
404	0.01263252775
405	0.01262207328
406	0.01261463946
407	0.01260769655
408	0.01259109177
409	0.01257945392
410	0.01257499182
411	0.01256807879
412	0.0125588016
413	0.01255530356
414	0.01255200343
415	0.01254050563
416	0.01253268377
417	0.01252735248
418	0.01251973347
419	0.01251273481
420	0.01250947829
421	0.01250591707
422	0.01250056022
423	0.01249016919
424	0.01248150113
425	0.01247897659
426	0.0124607106
427	0.0124564719
428	0.01245427958
429	0.0124485032
430	0.01244668552
431	0.01244004819
432	0.01243429706
433	0.01243258249
434	0.01242141032
435	0.01241648835
436	0.01241043585
437	0.01240546239
438	0.01239289598
439	0.01238581771
440	0.01238045754
441	0.01237645881
442	0.01236869571
443	0.01236418034
444	0.01235792795
445	0.01235260188
446	0.01235086327
447	0.01234948291
448	0.01234570687
449	0.01234353218
450	0.012340303
451	0.01233471359
452	0.01231691288
453	0.01231104
454	0.01230037012
455	0.01229910513
456	0.0122876044
457	0.01228410214
458	0.0122818762
459	0.01227833347
460	0.01227505547
461	0.01227286483
462	0.01226972373
463	0.01226833925
464	0.01226617697
465	0.01226323511
466	0.01225953403
467	0.01225410236
468	0.01225088897
469	0.01224777908
470	0.01223863266
471	0.0122311154
472	0.0122238357
473	0.01221562964
474	0.01221353767
475	0.01220666384
476	0.01220295025
477	0.01219153498
478	0.01218689033
479	0.01217772508
480	0.01217661155
481	0.01216873803
482	0.01216628333
483	0.01215408894
484	0.01214554212
485	0.01214429085
486	0.01213367749
487	0.01212340984
488	0.0121176526
489	0.01211079657
490	0.01210159281
491	0.01209352998
492	0.01208349419
493	0.01207984598
494	0.01206813174
495	0.01205947006
496	0.01205584607
497	0.01204805059
498	0.01204341645
499	0.01204088029
500	0.01203503982
501	0.01203025975
502	0.01202435598
503	0.01200929427
504	0.01200483686
505	0.01199212868
506	0.01198334535
507	0.01196977133
508	0.01196655036
509	0.01196082401
510	0.01195424879
511	0.01194636951
512	0.01194384196
513	0.01193803545
514	0.011931244
515	0.01192427632
516	0.01192164242
517	0.01191644319
518	0.01191366584
519	0.01191219305
520	0.01190545841
521	0.01190299523
522	0.0118979717
523	0.01189607742
524	0.01188859354
525	0.01188644816
526	0.01188503648
527	0.01188286983
528	0.01187902803
529	0.01187657491
530	0.01186862743
531	0.01185683147
532	0.0118520257
533	0.01185128589
534	0.01184631522
535	0.01184030214
536	0.01183649796
537	0.01183425029
538	0.01183027094
539	0.01182768955
540	0.01182639281
541	0.01182117213
542	0.01181174495
543	0.01180493822
544	0.01180022255
545	0.01179585147
546	0.01178590779
547	0.01178039829
548	0.01177389364
549	0.01177192345
550	0.01176382984
551	0.01175652574
552	0.01175397353
553	0.01174618556
554	0.01173339798
555	0.01172681486
556	0.01172243442
557	0.01171566709
558	0.01171212637
559	0.0117067246
560	0.01170397951
561	0.01170000495
562	0.01169220837
563	0.01168996551
564	0.01168823931
565	0.01168210952
566	0.01167809418
567	0.01166734785
568	0.0116627661
569	0.01165478124
570	0.0116465932
571	0.01163588104
572	0.01163127203
573	0.01162488405
574	0.01162302044
575	0.01162112248
576	0.01161700485
577	0.01160798413
578	0.0116035614
579	0.01159392024
580	0.01159210295
581	0.01159030431
582	0.01158393498
583	0.01157771677
584	0.01157409598
585	0.01156382599
586	0.01155777692
587	0.01155085271
588	0.01153916243
589	0.01153214768
590	0.01152836828
591	0.01152341912
592	0.01151724187
593	0.01151057265
594	0.01150548028
595	0.01150118194
596	0.01150041215
597	0.01149949257
598	0.01149357169
599	0.01148927734
600	0.0114847994
601	0.01148133108
602	0.01147746862
603	0.01147355437
604	0.01146712243
605	0.01145684878
606	0.01145339776
607	0.01145210219
608	0.01144122412
609	0.01143690213
610	0.01143491953
611	0.01143198728
612	0.01143001668
613	0.01142646757
614	0.01142527933
615	0.01142229455
616	0.01141677682
617	0.01141305292
618	0.0114097606
619	0.01140900686
620	0.01140549794
621	0.01140402821
622	0.01139911215
623	0.01138672525
624	0.01138481173
625	0.01137393715
626	0.0113724524
627	0.01137135345
628	0.01136516734
629	0.01135233577
630	0.01134182995
631	0.01133906087
632	0.0113374738
633	0.01133466683
634	0.01132845424
635	0.01132724773
636	0.01132514165
637	0.01132141132
638	0.01131998387
639	0.0113162878
640	0.01131436654
641	0.01131098586
642	0.01130440351
643	0.0113018635
644	0.01130070806
645	0.01129765394
646	0.01129593331
647	0.0112914534
648	0.01128838567
649	0.01128260252
650	0.01127539198
651	0.01127202662
652	0.0112699304
653	0.01125776321
654	0.01125637512
655	0.01125557247
656	0.0112511161
657	0.01124826708
658	0.01124643757
659	0.01124603562
660	0.0112446445
661	0.01124234667
662	0.01123711984
663	0.01123412229
664	0.01122917091
665	0.01122599786
666	0.01121986328
667	0.01121613427
668	0.01121550068
669	0.01121388306
670	0.01121310215
671	0.01120786471
672	0.01120432522
673	0.01119835648
674	0.01119609149
675	0.01118918081
676	0.01118527787
677	0.01118489394
678	0.01118421692
679	0.01118336695
680	0.01117934674
681	0.01117739094
682	0.01117272184
683	0.01116884482
684	0.01116764347
685	0.01116669684
686	0.01116573425
687	0.01116502628
688	0.01116023285
689	0.01115241115
690	0.01115194971
691	0.01114762741
692	0.01114676325
693	0.01114184291
694	0.01113405837
695	0.01112977021
696	0.0111274237
697	0.01112373227
698	0.01111335762
699	0.01110735797
700	0.01110618562
701	0.01110238993
702	0.01109936683
703	0.01108827361
704	0.01108301948
705	0.01107205917
706	0.01106615505
707	0.01106312537
708	0.01105814303
709	0.01105695126
710	0.01105165584
711	0.01104895721
712	0.01104187763
713	0.01104116655
714	0.01103128861
715	0.01102723016
716	0.01102643848
717	0.01102179322
718	0.01101994391
719	0.01101725581
720	0.01100843848
721	0.01100161569
722	0.01099817363
723	0.0109944842
724	0.01099134649
725	0.01098380791
726	0.01098311893
727	0.0109794303
728	0.0109749007
729	0.01096787925
730	0.01096714594
731	0.01096545173
732	0.01096465375
733	0.01096339097
734	0.01096010782
735	0.01095948461
736	0.0109542671
737	0.01095304604
738	0.01095221779
739	0.01095119064
740	0.01094487592
741	0.01094017493
742	0.01093676777
743	0.01093373076
744	0.01093035398
745	0.01092938047
746	0.01092396786
747	0.010921712
748	0.01092039975
749	0.01091972573
750	0.01091735479
751	0.01091170359
752	0.01091137267
753	0.01090546321
754	0.01089820257
755	0.01089574655
756	0.01089137527
757	0.01088594166
758	0.0108742106
759	0.01087355466
760	0.01086254148
761	0.01086151041
762	0.01085727958
763	0.01085521374
764	0.01085455752
765	0.01084995267
766	0.01084913842
767	0.01083852606
768	0.01083494278
769	0.0108297532
770	0.01082932204
771	0.01082543963
772	0.01082141234
773	0.01081508426
774	0.01081395833
775	0.01080580798
776	0.01080552549
777	0.01080303089
778	0.01080076807
779	0.01079443704
780	0.01079088155
781	0.0107826868
782	0.01078158193
783	0.01077350419
784	0.01075960127
785	0.01075839372
786	0.01075746964
787	0.01075435488
788	0.01075174034
789	0.01075082841
790	0.01074650782
791	0.01074601092
792	0.01074352746
793	0.01074020024
794	0.01073582016
795	0.01073516925
796	0.01072639592
797	0.0107256447
798	0.01072038419
799	0.01071500212
800	0.01070470075
801	0.01070076036
802	0.01069911905
803	0.01069696287
804	0.01069426521
805	0.01069250101
806	0.01068874821
807	0.01067800451
808	0.01067361654
809	0.01067120869
810	0.01066951551
811	0.01066280377
812	0.01065909316
813	0.01065614855
814	0.0106555683
815	0.01065212836
816	0.01065094707
817	0.0106505709
818	0.01064630881
819	0.01064312173
820	0.01064232279
821	0.01064156475
822	0.01063539767
823	0.01063415925
824	0.01062966647
825	0.01062627738
826	0.0106247472
827	0.01062151653
828	0.01062018516
829	0.01061279354
830	0.01061237873
831	0.01060863379
832	0.01060479111
833	0.01060204989
834	0.01060131163
835	0.01060093967
836	0.01059669575
837	0.01059242105
838	0.0105899814
839	0.01058638218
840	0.01058039234
841	0.01057841952
842	0.01057475033
843	0.01057046631
844	0.01057005264
845	0.01056680806
846	0.01056001224
847	0.01055961909
848	0.01055929587
849	0.01055748075
850	0.01055661276
851	0.01054933466
852	0.01054236184
853	0.01053897813
854	0.01053859631
855	0.01053588865
856	0.01053330637
857	0.01052580875
858	0.01052382042
859	0.01052321301
860	0.01051997014
861	0.01051828003
862	0.01051501365
863	0.01051009352
864	0.01050926393
865	0.01050178719
866	0.0105007271
867	0.01049695748
868	0.01048908885
869	0.01048880738
870	0.01048452156
871	0.01047992679
872	0.0104778368
873	0.01047539087
874	0.01047274073
875	0.01047251568
876	0.01046870132
877	0.01046680099
878	0.01045939177
879	0.01045806078
880	0.01045275035
881	0.0104496536
882	0.01044905862
883	0.01044783565
884	0.01044734825
885	0.01044434069
886	0.01044201223
887	0.0104356505
888	0.01043509189
889	0.01042892488
890	0.01042586496
891	0.01041993482
892	0.0104194706
893	0.01041809326
894	0.0104064319
895	0.01040348419
896	0.01039622584
897	0.01039196305
898	0.01038584728
899	0.01037861025
900	0.0103769057
901	0.01037215598
902	0.01037195542
903	0.01036897724
904	0.01036277105
905	0.01036126625
906	0.01035965061
907	0.0103591476
908	0.01035806851
909	0.01035292681
910	0.01035037703
911	0.01034686052
912	0.01034582312
913	0.01034275442
914	0.01034036811
915	0.0103400328
916	0.01033802861
917	0.01033581614
918	0.01033489221
919	0.01033176266
920	0.01032756741
921	0.01032700959
922	0.01032658618
923	0.01032388083
924	0.01031741948
925	0.01031424439
926	0.01031250005
927	0.01030918281
928	0.01030288203
929	0.01030041553
930	0.01029749597
931	0.01029338068
932	0.01029268194
933	0.01028680528
934	0.01028608484
935	0.01028350185
936	0.0102807006
937	0.01027526383
938	0.01027146348
939	0.01027081474
940	0.01027015171
941	0.01026470686
942	0.01026349315
943	0.01025585611
944	0.01025202014
945	0.01025185831
946	0.01024914763
947	0.01024760531
948	0.01024706027
949	0.01024182745
950	0.01023935043
951	0.010238919
952	0.01023621449
953	0.0102359328
954	0.01023542063
955	0.01022965672
956	0.01022844229
957	0.01022584518
958	0.01022208183
959	0.0102197749
960	0.01021939945
961	0.01021866343
962	0.0102182646
963	0.01021760995
964	0.01021422159
965	0.01021057577
966	0.01020845701
967	0.01020792988
968	0.01020623704
969	0.01020293754
970	0.01020133328
971	0.01019654691
972	0.01019629087
973	0.01019599821
974	0.01019441922
975	0.01019313142
976	0.01019189229
977	0.01019124644
978	0.01018477325
979	0.01018240088
980	0.01018077743
981	0.01018049923
982	0.01017698493
983	0.01016964912
984	0.01016908973
985	0.01016792293
986	0.01016569332
987	0.0101602553
988	0.01015752378
989	0.0101572264
990	0.01015553778
991	0.01015501408
992	0.0101513297
993	0.01015109938
994	0.01014535193
995	0.01013610583
996	0.01013293882
997	0.01012682741
998	0.01012070701
999	0.0101127295
